Timestamp,B0S0X,B0S0Y,B0S0Z,B0S1X,B0S1Y,B0S1Z,B0S2X,B0S2Y,B0S2Z,B0S3X,B0S3Y,B0S3Z,B0S4X,B0S4Y,B0S4Z,B1S0X,B1S0Y,B1S0Z,B1S1X,B1S1Y,B1S1Z,B1S2X,B1S2Y,B1S2Z,B1S3X,B1S3Y,B1S3Z,B1S4X,B1S4Y,B1S4Z,B2S0X,B2S0Y,B2S0Z,B2S1X,B2S1Y,B2S1Z,B2S2X,B2S2Y,B2S2Z,B2S3X,B2S3Y,B2S3Z,B2S4X,B2S4Y,B2S4Z,B3S0X,B3S0Y,B3S0Z,B3S1X,B3S1Y,B3S1Z,B3S2X,B3S2Y,B3S2Z,B3S3X,B3S3Y,B3S3Z,B3S4X,B3S4Y,B3S4Z,B4S0X,B4S0Y,B4S0Z,B4S1X,B4S1Y,B4S1Z,B4S2X,B4S2Y,B4S2Z,B4S3X,B4S3Y,B4S3Z,B4S4X,B4S4Y,B4S4Z,B5S0X,B5S0Y,B5S0Z,B5S1X,B5S1Y,B5S1Z,B5S2X,B5S2Y,B5S2Z,B5S3X,B5S3Y,B5S3Z,B5S4X,B5S4Y,B5S4Z,B6S0X,B6S0Y,B6S0Z,B6S1X,B6S1Y,B6S1Z,B6S2X,B6S2Y,B6S2Z,B6S3X,B6S3Y,B6S3Z,B6S4X,B6S4Y,B6S4Z,B7S0X,B7S0Y,B7S0Z,B7S1X,B7S1Y,B7S1Z,B7S2X,B7S2Y,B7S2Z,B7S3X,B7S3Y,B7S3Z,B7S4X,B7S4Y,B7S4Z
15:10:31.352063,-1359.75,21.45,-1753.77,58.65,-8.25,-532.4,250.65,-795.0,-1345.76,2013.3,3988.2,-4670.12,-568.95,216.75,-1043.99,2147.7,-480.6,-141.09,2851.65,-3988.2,-1384.97,2987.55,-716.25,1143.69,-3691.2,495.75,5800.01,-2423.25,655.65,-735.68,1451.4,-115.65,422.77,-242.1,-57.0,172.3,-619.65,753.6,686.8,-4037.25,-32.85,-4942.61,436.65,-776.1,53.24,-4317.15,-2564.25,-6937.9,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:31.619458,-1363.8,18.0,-1754.02,61.65,-10.65,-538.21,247.5,-799.5,-1352.78,2014.8,3992.1,-4663.82,-571.5,220.05,-1042.78,2150.55,-472.65,-151.49,2846.1,-3985.8,-1385.69,2987.55,-719.7,1138.37,-3694.8,502.2,5807.52,-2418.6,660.9,-727.21,1454.7,-113.1,420.6,-241.5,-56.85,178.35,-617.55,753.3,686.8,-4041.0,-28.2,-4937.28,434.7,-775.65,41.38,-4309.05,-2568.0,-6929.67,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:31.885902,-1355.7,14.1,-1756.92,53.1,-12.75,-550.55,239.85,-798.75,-1356.17,2009.85,3979.05,-4670.6,-574.65,216.6,-1045.92,2148.3,-480.3,-135.76,2845.05,-3982.5,-1384.0,2989.65,,,,500.1,5806.55,-2423.1,661.5,-735.92,1449.15,-119.4,421.56,-238.35,-57.9,178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:32.144610,-1358.55,14.7,-1762.0,58.95,-13.5,-539.42,249.75,-798.45,-1343.34,2012.85,3979.05,-4667.94,-569.85,226.95,-1044.47,2145.45,-475.05,-142.78,2844.3,-3979.05,-1384.97,2992.2,-720.45,1148.53,-3698.55,504.6,5825.67,-2419.95,656.55,-725.27,1452.45,-124.05,432.7,-240.45,-52.5,175.45,-618.45,754.5,680.99,-4041.3,-34.5,-4940.19,440.7,-781.5,47.92,-4305.0,-2569.2,-6908.13,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:32.400626,-1357.2,21.45,-1754.98,57.9,-9.75,-540.63,244.95,-799.35,-1350.84,2012.25,3980.4,-4675.68,-579.15,211.65,-1043.99,2144.85,-480.45,-142.78,2846.85,-3984.45,-1382.55,2994.3,-718.8,1145.63,-3688.95,501.75,5797.84,-2419.35,661.35,-730.11,1455.6,-115.95,417.93,-240.0,-53.25,176.18,-625.05,751.35,689.22,-4036.5,-32.55,-4925.91,439.5,-770.7,44.53,-4310.1,-2558.25,-6912.73,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:32.651969,-1360.65,16.2,-1753.29,63.3,-13.95,-540.14,245.85,-795.75,-1346.0,2012.25,3981.9,-4673.99,-575.85,223.05,-1045.2,2147.4,-476.25,-146.17,2843.85,-3983.25,-1381.82,2995.65,-722.25,1145.14,-3687.3,500.85,5805.34,-2422.2,653.55,-726.0,1449.75,-121.8,416.72,-246.9,-56.7,174.72,-618.3,751.2,689.22,-4038.0,-25.35,-4938.49,439.65,-780.3,49.13,-4307.1,-2562.9,-6928.94,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:32.896820,-1362.45,17.25,-1752.56,54.0,-7.8,-536.76,249.9,-795.3,-1344.07,2009.85,3992.1,-4676.89,-567.3,218.1,-1047.13,2146.35,-475.05,-145.44,2848.35,-3985.05,-1391.98,2991.0,-718.95,1142.72,-3693.3,503.4,5808.73,-2424.9,660.0,-729.39,1455.9,-120.0,423.74,-239.55,-59.7,181.26,-621.45,755.7,688.73,-4040.55,-34.35,-4934.86,434.55,-771.75,35.57,-4318.5,-2567.55,-6926.28,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:33.139800,-1358.55,18.9,-1756.68,60.75,-5.7,-544.74,241.5,-800.25,-1346.97,2014.95,3978.15,-4677.62,-573.75,219.6,-1044.47,2147.55,-471.3,-144.47,2847.6,-3980.4,-1389.81,2990.1,-720.6,1142.24,-3694.35,495.6,5803.64,-2425.05,654.75,-737.13,1455.45,-119.25,429.07,-242.25,-53.85,176.9,-617.55,752.1,680.26,-4039.35,-30.0,-4936.32,440.7,-775.05,43.56,-4309.05,-2563.8,-6924.83,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
15:10:33.382757,-1360.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:33.623274,-1358.7,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
15:10:33.873696,-1360.05,13.35,-1759.1,61.5,-10.5,-544.74,243.9,-798.6,-1351.57,2017.95,3984.45,-4665.76,-572.7,220.5,-1046.65,2145.75,-475.2,-145.44,2846.1,-3982.05,-1389.81,2984.85,-717.3,1143.69,-3693.75,506.4,5828.09,-2421.0,660.45,-729.63,1458.9,-118.65,427.13,-247.5,-56.4,178.84,-620.4,752.1,687.76,-4039.2,-29.4,-4933.9,432.0,-772.95,45.98,-4315.65,-2566.65,-6933.06,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:34.122811,-1363.2,16.05,-1756.19,63.45,-9.3,-537.72,242.7,-796.65,-1341.65,2009.55,3958.05,-4674.23,-574.95,217.5,-1046.17,2144.4,-475.5,-151.25,2856.9,-3983.4,-1382.3,2990.1,-723.6,1148.77,-3697.95,495.9,5804.13,-2419.8,659.4,-732.53,1454.4,-116.55,414.06,-239.7,-48.75,178.11,-618.6,748.2,684.38,-4044.15,-28.95,-4937.53,435.6,-773.4,43.32,-4323.9,-2558.25,-6946.13,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:34.377780,-1361.1,18.9,-1759.82,59.1,-3.45,-533.37,241.8,-794.25,-1346.0,2012.4,3978.6,-4670.6,-571.95,217.8,-1032.61,2154.0,-476.7,-145.93,2850.3,-3977.55,-1383.27,2993.7,-720.75,1149.26,-3691.2,500.85,5802.43,-2419.65,656.85,-731.32,1452.9,-116.55,423.74,-240.9,-56.4,173.27,-619.35,760.65,690.43,-4039.8,-31.65,-4937.28,439.2,-769.65,43.8,-4308.45,-2560.05,-6929.91,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:34.622097,-1360.8,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:34.870075,-1356.75,26.25,-1754.74,51.6,-12.45,-540.14,248.7,-800.25,-1342.62,2009.85,3984.3,-4668.66,-576.0,223.35,-1045.68,2149.8,-478.95,-143.26,2852.85,-3981.75,-1384.72,2985.9,-723.6,1147.81,-3688.8,499.8,5802.19,-2425.5,657.45,-734.71,1455.75,-121.95,426.89,-241.2,-55.2,174.0,-621.0,755.85,691.15,-4036.95,-30.9,-4936.32,433.35,-777.45,49.37,-4288.8,-2566.2,-6893.13,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:35.120145,-1357.65,18.6,-1749.42,56.85,-5.85,-535.06,246.3,-799.35,-1351.09,2013.3,3974.25,-4676.41,-573.6,218.85,-1045.2,2149.8,-479.55,-143.26,2853.15,-3983.4,-1382.06,2991.3,-726.6,1141.76,-3697.35,507.15,5810.9,-2417.55,657.0,-725.76,1452.6,-119.25,423.74,-241.8,-55.05,179.32,-614.4,753.9,682.2,-4036.2,-31.35,-4940.91,436.5,-778.05,35.57,-4310.4,-2560.65,-6925.31,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:35.368789,-1352.25,17.4,-1758.86,61.5,-14.7,-538.45,240.0,-801.9,-1347.7,2010.45,3986.25,-4670.36,-580.35,225.3,-1048.83,2145.75,-477.75,-146.89,2849.1,-3989.25,-1381.82,2991.15,-725.7,1141.27,-3690.75,502.5,5817.44,-2421.6,655.5,-731.08,1451.25,-117.15,418.9,-239.25,-52.95,178.11,-616.5,757.2,681.96,-4037.4,-26.55,-4939.46,440.4,-777.15,44.77,-4310.7,-2567.4,-6922.89,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:10:35.610787,-1358.55,18.75,,,,,,,,,-31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4931.23,433.05,-776.85,51.3,-4314.6,-2564.55,-6933.78,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
