Timestamp,B0S0X,B0S0Y,B0S0Z,B0S1X,B0S1Y,B0S1Z,B0S2X,B0S2Y,B0S2Z,B0S3X,B0S3Y,B0S3Z,B0S4X,B0S4Y,B0S4Z,B1S0X,B1S0Y,B1S0Z,B1S1X,B1S1Y,B1S1Z,B1S2X,B1S2Y,B1S2Z,B1S3X,B1S3Y,B1S3Z,B1S4X,B1S4Y,B1S4Z,B2S0X,B2S0Y,B2S0Z,B2S1X,B2S1Y,B2S1Z,B2S2X,B2S2Y,B2S2Z,B2S3X,B2S3Y,B2S3Z,B2S4X,B2S4Y,B2S4Z,B3S0X,B3S0Y,B3S0Z,B3S1X,B3S1Y,B3S1Z,B3S2X,B3S2Y,B3S2Z,B3S3X,B3S3Y,B3S3Z,B3S4X,B3S4Y,B3S4Z,B4S0X,B4S0Y,B4S0Z,B4S1X,B4S1Y,B4S1Z,B4S2X,B4S2Y,B4S2Z,B4S3X,B4S3Y,B4S3Z,B4S4X,B4S4Y,B4S4Z,B5S0X,B5S0Y,B5S0Z,B5S1X,B5S1Y,B5S1Z,B5S2X,B5S2Y,B5S2Z,B5S3X,B5S3Y,B5S3Z,B5S4X,B5S4Y,B5S4Z,B6S0X,B6S0Y,B6S0Z,B6S1X,B6S1Y,B6S1Z,B6S2X,B6S2Y,B6S2Z,B6S3X,B6S3Y,B6S3Z,B6S4X,B6S4Y,B6S4Z,B7S0X,B7S0Y,B7S0Z,B7S1X,B7S1Y,B7S1Z,B7S2X,B7S2Y,B7S2Z,B7S3X,B7S3Y,B7S3Z,B7S4X,B7S4Y,B7S4Z,B8S0X,B8S0Y,B8S0Z,B8S1X,B8S1Y,B8S1Z,B8S2X,B8S2Y,B8S2Z,B8S3X,B8S3Y,B8S3Z,B8S4X,B8S4Y,B8S4Z,B9S0X,B9S0Y,B9S0Z,B9S1X,B9S1Y,B9S1Z,B9S2X,B9S2Y,B9S2Z,B9S3X,B9S3Y,B9S3Z,B9S4X,B9S4Y,B9S4Z,B10S0X,B10S0Y,B10S0Z,B10S1X,B10S1Y,B10S1Z,B10S2X,B10S2Y,B10S2Z,B10S3X,B10S3Y,B10S3Z,B10S4X,B10S4Y,B10S4Z,B11S0X,B11S0Y,B11S0Z,B11S1X,B11S1Y,B11S1Z,B11S2X,B11S2Y,B11S2Z,B11S3X,B11S3Y,B11S3Z,B11S4X,B11S4Y,B11S4Z,B12S0X,B12S0Y,B12S0Z,B12S1X,B12S1Y,B12S1Z,B12S2X,B12S2Y,B12S2Z,B12S3X,B12S3Y,B12S3Z,B12S4X,B12S4Y,B12S4Z,B13S0X,B13S0Y,B13S0Z,B13S1X,B13S1Y,B13S1Z,B13S2X,B13S2Y,B13S2Z,B13S3X,B13S3Y,B13S3Z,B13S4X,B13S4Y,B13S4Z,B14S0X,B14S0Y,B14S0Z,B14S1X,B14S1Y,B14S1Z,B14S2X,B14S2Y,B14S2Z,B14S3X,B14S3Y,B14S3Z,B14S4X,B14S4Y,B14S4Z,B15S0X,B15S0Y,B15S0Z,B15S1X,B15S1Y,B15S1Z,B15S2X,B15S2Y,B15S2Z,B15S3X,B15S3Y,B15S3Z,B15S4X,B15S4Y,B15S4Z,B16S0X,B16S0Y,B16S0Z,B16S1X,B16S1Y,B16S1Z,B16S2X,B16S2Y,B16S2Z,B16S3X,B16S3Y,B16S3Z,B16S4X,B16S4Y,B16S4Z,B17S0X,B17S0Y,B17S0Z,B17S1X,B17S1Y,B17S1Z,B17S2X,B17S2Y,B17S2Z,B17S3X,B17S3Y,B17S3Z,B17S4X,B17S4Y,B17S4Z,B18S0X,B18S0Y,B18S0Z,B18S1X,B18S1Y,B18S1Z,B18S2X,B18S2Y,B18S2Z,B18S3X,B18S3Y,B18S3Z,B18S4X,B18S4Y,B18S4Z,B19S0X,B19S0Y,B19S0Z,B19S1X,B19S1Y,B19S1Z,B19S2X,B19S2Y,B19S2Z,B19S3X,B19S3Y,B19S3Z,B19S4X,B19S4Y,B19S4Z,B20S0X,B20S0Y,B20S0Z,B20S1X,B20S1Y,B20S1Z,B20S2X,B20S2Y,B20S2Z,B20S3X,B20S3Y,B20S3Z,B20S4X,B20S4Y,B20S4Z
16:52:40.956694,,,,,,,273.6,-835.05,-1351.81,2287.8,3980.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:41.003248,-1415.85,0.75,-1766.6,66.15,3.6,-522.96,282.15,-838.5,-1355.44,2289.75,3991.8,-4053.74,-589.2,211.35,-1044.71,-24.15,3.75,16.7,29.4,-56.4,12.83,18.15,-49.2,38.48,-2.25,-22.35,25.41,-3.45,-39.15,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:41.489108,-1407.6,10.2,-1775.55,72.6,-2.55,-527.56,279.3,-838.35,-1361.25,2285.1,3972.45,-4057.61,-593.1,218.55,-1046.17,-25.35,-1.35,16.21,28.95,-67.2,13.31,21.9,-49.35,27.83,3.9,-22.35,26.62,-0.45,-36.15,19.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:42.142809,-1415.4,6.75,-1765.15,69.15,3.0,-535.06,277.8,-833.85,-1350.84,2289.0,3981.0,-4064.15,-590.7,214.95,-1042.29,-25.95,11.1,22.02,24.15,-59.85,10.65,10.8,-55.05,34.61,-0.9,-16.8,27.83,-5.4,-41.55,29.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:42.653180,-1414.65,7.95,-1758.13,74.1,0.6,-523.45,278.85,-832.95,-1349.15,2284.2,3979.95,-4065.6,-593.85,213.45,-1041.81,-24.9,1.35,27.35,31.95,-59.85,9.68,9.75,-50.85,32.43,-1.5,-24.75,34.85,-7.05,-40.5,24.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:43.130462,-1423.95,2.25,-1757.4,73.5,1.35,-527.32,280.5,-835.8,-1365.36,2280.3,3963.15,-4057.13,-589.35,219.45,-1036.49,-22.05,9.9,15.73,31.05,-64.65,18.63,16.65,-46.2,30.49,-5.1,-25.65,26.86,-4.35,-35.1,22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:43.613219,-1416.6,5.85,-1759.34,76.2,3.15,-531.67,278.55,-834.9,-1351.33,2291.1,3991.65,-4059.31,-589.8,219.15,-1039.87,-21.75,-1.65,12.34,34.8,-60.0,21.3,13.2,-49.05,36.54,1.05,-26.4,27.1,-2.55,-30.9,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:44.087101,-1414.35,-0.9,-1756.44,73.2,-0.75,-5.0,,,,2286.9,3986.7,-4058.82,-594.6,212.4,-1024.87,-18.15,5.1,13.07,34.95,-55.35,,,,,,,,,,27.83,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:44.567451,-1416.6,1.95,-1767.08,73.2,1.35,-530.95,277.35,-832.65,-1358.59,2285.55,3991.5,-4062.21,-588.45,213.45,-1040.84,-20.7,0.45,7.26,29.4,-61.5,24.2,13.65,-50.85,33.88,4.5,-21.6,21.78,-2.85,-32.1,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52:45.039232,-1415.4,1.5,-1759.82,76.8,10.65,-534.34,280.5,-837.75,-1352.54,2291.4,3986.7,-4066.33,-591.15,215.55,-1031.65,-20.55,3.45,10.65,31.8,-60.9,10.65,11.25,-48.15,40.66,1.95,-23.25,14.76,-1.8,-34.95,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
