Timestamp,B0S0X,B0S0Y,B0S0Z,B0S1X,B0S1Y,B0S1Z,B0S2X,B0S2Y,B0S2Z,B0S3X,B0S3Y,B0S3Z,B0S4X,B0S4Y,B0S4Z,B1S0X,B1S0Y,B1S0Z,B1S1X,B1S1Y,B1S1Z,B1S2X,B1S2Y,B1S2Z,B1S3X,B1S3Y,B1S3Z,B1S4X,B1S4Y,B1S4Z,B2S0X,B2S0Y,B2S0Z,B2S1X,B2S1Y,B2S1Z,B2S2X,B2S2Y,B2S2Z,B2S3X,B2S3Y,B2S3Z,B2S4X,B2S4Y,B2S4Z,B3S0X,B3S0Y,B3S0Z,B3S1X,B3S1Y,B3S1Z,B3S2X,B3S2Y,B3S2Z,B3S3X,B3S3Y,B3S3Z,B3S4X,B3S4Y,B3S4Z,B4S0X,B4S0Y,B4S0Z,B4S1X,B4S1Y,B4S1Z,B4S2X,B4S2Y,B4S2Z,B4S3X,B4S3Y,B4S3Z,B4S4X,B4S4Y,B4S4Z,B5S0X,B5S0Y,B5S0Z,B5S1X,B5S1Y,B5S1Z,B5S2X,B5S2Y,B5S2Z,B5S3X,B5S3Y,B5S3Z,B5S4X,B5S4Y,B5S4Z,B6S0X,B6S0Y,B6S0Z,B6S1X,B6S1Y,B6S1Z,B6S2X,B6S2Y,B6S2Z,B6S3X,B6S3Y,B6S3Z,B6S4X,B6S4Y,B6S4Z,B7S0X,B7S0Y,B7S0Z,B7S1X,B7S1Y,B7S1Z,B7S2X,B7S2Y,B7S2Z,B7S3X,B7S3Y,B7S3Z,B7S4X,B7S4Y,B7S4Z
15:08:11.935537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:08:12.910641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:13.167035,-1347.0,20.1,-1755.71,58.2,-5.7,-533.85,248.55,-790.95,-1347.21,1987.8,3988.05,-4842.18,-568.65,216.9,-1048.59,2113.65,-497.25,-143.75,2857.5,-3923.7,-1392.47,2994.0,-719.1,1155.31,-3705.75,446.55,5823.73,-2424.15,657.9,-738.83,1465.2,-119.25,431.49,-246.15,-52.05,170.13,-614.25,756.9,683.65,-4057.65,-65.55,-4958.58,439.35,-788.1,51.55,-4296.6,4326.6,-6890.47,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:13.430183,-1346.55,13.95,-1747.48,54.45,-6.9,-532.64,250.05,-791.7,-1339.95,1989.3,3991.8,-4834.92,-569.7,214.95,-1041.57,2115.3,-496.05,-150.28,2853.3,-3929.25,-1398.76,3002.4,-716.55,1150.23,-3712.8,446.85,5830.02,-2428.2,657.45,-730.6,1463.55,-124.5,416.24,-242.55,-45.45,183.44,-609.6,754.65,691.15,-4060.35,-66.45,-4957.85,439.35,-787.5,45.25,-4279.5,4299.75,-6864.57,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:13.682943,-1353.3,13.05,-1744.09,52.65,-10.65,-541.35,248.55,-792.3,-1336.81,1987.65,3998.55,-4836.37,-566.1,216.9,-1042.29,2115.45,-503.85,-137.21,2855.55,-3929.7,-1395.13,3004.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:08:13.941253,-1.0,10.05,-1749.66,50.7,-3.6,-535.06,247.95,-785.25,-1341.16,1990.8,3999.75,-4833.95,-562.95,219.3,-1044.47,2115.0,-497.55,-136.0,2858.7,-3935.25,-1399.73,3002.25,-715.35,1156.28,-3715.95,442.2,5823.49,-2430.15,654.75,-733.74,1461.75,-125.25,428.34,-246.45,-51.3,188.03,-616.65,754.05,682.68,-4061.25,-64.5,-4956.89,443.25,-789.45,34.85,-4293.9,4305.9,-6877.16,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:14.192924,-1351.35,12.0,-1754.02,57.0,-6.15,-531.19,250.95,-785.55,-1347.94,1988.7,3990.3,-4835.89,-567.45,219.0,-1042.29,2115.0,-500.1,-144.47,2857.5,-3932.85,-1391.74,2999.7,-712.95,1155.79,-3711.3,446.4,5824.7,-2430.9,651.45,-734.95,1464.3,-127.95,417.93,-246.3,-49.95,177.14,-612.6,761.25,690.43,-4059.6,-74.4,-4964.39,440.1,-785.7,39.2,-4291.05,4318.35,-6876.19,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:14.437745,-1352.1,9.15,-1743.61,56.7,-7.5,-536.27,253.05,-788.1,-1346.25,1998.0,3988.35,-4830.8,-570.45,213.75,-1031.16,2115.9,-491.1,-146.65,2857.5,-3932.25,-1403.12,2995.8,-714.9,1157.0,-3712.35,442.65,5820.1,-2426.25,654.9,-731.81,1462.8,-128.4,420.35,-249.3,-46.8,172.79,-611.7,760.8,684.38,-4063.35,-62.7,-4954.22,442.2,-789.9,46.95,-4293.9,4326.45,-6888.05,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:14.683607,-1346.55,16.05,-1748.45,53.1,-9.6,-541.6,254.4,-787.65,-1337.29,1993.65,3978.9,-4834.68,-567.6,215.25,-1039.63,2115.15,-498.15,-154.4,2856.0,-3933.9,-1404.81,2995.95,-713.4,1150.23,-3717.15,448.8,5827.6,-2432.7,657.6,-732.53,1461.3,-124.8,423.02,-240.75,-51.3,179.32,-614.4,756.0,690.18,-4054.65,-68.7,-4968.74,442.8,-786.0,47.92,-4299.15,4321.65,-6890.71,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:08:14.928925,-1350.0,15.9,-1747.72,47.25,-6.9,-539.9,253.95,-788.85,-1339.23,1994.85,3999.45,-4839.52,-570.6,211.5,-1043.75,2113.95,-499.35,-150.28,2866.5,-3933.15,-1396.34,3000.6,-715.35,1160.15,-3716.25,444.3,5839.7,-2432.55,658.8,-728.18,1460.7,-122.7,415.03,-249.6,-49.65,179.81,-613.35,755.4,687.76,-4056.0,-71.25,-4957.61,436.5,-791.85,47.92,-4290.3,4320.0,-6883.21,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
